,Lon,Lat,Index
3,25.714286,58.66129,0
4,42.857143,58.66129,1
9,60.0,58.66129,2
10,77.142857,58.66129,3
11,94.285714,58.66129,4
13,111.428571,58.66129,5
14,128.571429,58.66129,6
1,25.714286,37.983871,7
2,42.857143,37.983871,8
6,60.0,37.983871,9
7,77.142857,37.983871,10
8,94.285714,37.983871,11
12,111.428571,37.983871,12
0,42.857143,17.306452,13
5,77.142857,17.306452,14
