Unplanned (%),Unplanned (Time)
100.0,27.084731878192155
100.0,50.11524217877501
100.0,37.44416692221961
100.0,26.56963770915456
100.0,53.3806829666798
100.0,46.87278705751205
100.0,35.554439775632666
100.0,16.44010186518565
100.0,22.89294028010472
100.0,45.40846275953428
100.0,36.87856906902892
100.0,31.566992442920082
100.0,28.460489870884178
100.0,19.346564746496654
100.0,58.75760536791536
100.0,31.001594333723435
100.0,55.271615882097976
100.0,35.798062289555375
100.0,30.48198405531795
100.0,41.55456354800449
100.0,20.265988058392868
100.0,18.664970424304446
100.0,30.684776787496123
100.0,11.707211577719814
100.0,25.55235524397448
100.0,30.485209297746877
100.0,18.98351002122904
100.0,34.99016988147479
100.0,26.49846852267266
100.0,26.566428498423655
100.0,14.746574504174525
100.0,16.010346364576467
100.0,16.50200948329823
100.0,14.478783118487883
100.0,20.624979658457523
100.0,26.88497704896699
100.0,42.8916276505878
100.0,27.507502047556493
100.0,49.910933026691524
100.0,22.64804282860655
100.0,17.4477530476573
100.0,23.593620155726956
100.0,22.38024054212597
100.0,28.526446636373322
100.0,34.78644403945327
100.0,28.457770893484618
100.0,27.02147438093898
100.0,36.286918045315815
100.0,18.393663128878494
100.0,25.349213767336273
100.0,25.417117784680983
100.0,30.281698101540776
100.0,15.81031803210773
100.0,13.397331636503438
100.0,26.295152608005484
100.0,26.362682408614653
100.0,33.31860641503165
100.0,21.230829091962235
100.0,14.34103717315294
100.0,16.14800991442419
100.0,18.661883360698656
100.0,9.545060084864582
100.0,17.7151792330897
100.0,14.676086797741954
100.0,11.636995622543704
100.0,29.535330014775845
100.0,30.873439509105612
100.0,29.535245229980905
100.0,8.597905834625012
100.0,28.588354147263146
100.0,18.85432167283257
100.0,20.61762969907984
100.0,11.500623794583484
100.0,26.496129034044973
100.0,14.868343081646389
100.0,15.81540504000793
100.0,18.854433122696793
100.0,16.431969580014584
100.0,8.461595600361585
100.0,22.373730589851935
100.0,12.446303953940394
100.0,12.776581334019259
