Unplanned (%),Unplanned (Time)
100.0,27.709726621743844
100.0,20.064465755207106
100.0,24.078091476040775
100.0,11.664147102135683
100.0,44.633601643939954
100.0,44.56541131969193
100.0,41.48778198041447
100.0,25.505892787788117
100.0,40.929259242714
100.0,34.10713324665607
100.0,18.125232730925347
100.0,24.947367191361852
100.0,12.533510597728274
100.0,42.357144210986654
100.0,16.675987425365427
100.0,29.162956911027393
100.0,23.830015114408262
100.0,6.911970529099641
100.0,28.094323920193112
100.0,27.5773946491903
100.0,34.73253067716162
100.0,13.24666063375213
100.0,16.609276068452697
100.0,22.627854365922293
100.0,28.579048907394526
100.0,17.677825238188934
100.0,11.592596717016898
100.0,11.109623946997766
100.0,11.729507518434676
100.0,27.443864534046053
100.0,40.863464045301406
100.0,16.99276306469081
100.0,22.943934698241204
100.0,11.594292085939989
100.0,27.96077981325193
100.0,29.58086404250059
100.0,11.454561462305024
100.0,16.477060203976595
100.0,16.408945500266203
100.0,11.526568253340116
100.0,17.47743134034412
100.0,11.392191430368808
100.0,17.343244039547468
100.0,5.91022996890169
100.0,5.706081165436192
100.0,6.642371147272465
100.0,8.713910718066817
100.0,7.6444563294602075
100.0,7.6444611642882645
100.0,6.575844366155544
100.0,7.7130061050924645
100.0,9.65214294447184
100.0,8.580648996978832
100.0,9.51631524028206
100.0,10.65375803009052
100.0,9.0403691222736
100.0,9.582338736101585
100.0,9.974394774535671
100.0,11.59135748580213
100.0,8.379696221318587
100.0,6.833453423174537
100.0,7.769295902591366
100.0,8.839428532238136
100.0,7.836711470234502
100.0,7.77003286265441
