Unplanned (%),Unplanned (Time)
100.0,32.380710829064405
100.0,36.364998057016976
100.0,77.35806285878475
100.0,44.84474054278537
100.0,36.364891185138625
100.0,33.460962885425076
100.0,41.29498315017846
100.0,32.313165766993805
100.0,71.21242397379744
100.0,15.361969643836193
100.0,50.11328012282555
100.0,23.599964346802558
100.0,51.42376505377957
100.0,71.85880970371564
100.0,32.959566172569424
100.0,36.94321056080191
100.0,24.680113467873486
100.0,46.426069126063275
100.0,13.604555724207177
100.0,34.54076710934611
100.0,41.42836875570204
100.0,38.5201874311615
100.0,66.3485549603134
100.0,24.406332917174943
100.0,30.48870921678501
100.0,37.376544216132906
100.0,58.312692526990666
100.0,48.829661644353266
100.0,83.23288156425251
100.0,57.81130731578854
100.0,31.56904606795573
100.0,39.848112492850845
100.0,28.39470909637222
100.0,32.37857749113218
100.0,53.314773264323605
100.0,43.832112806665464
100.0,43.82791188002553
100.0,47.00661363809276
100.0,20.493482613508274
100.0,48.312610607549
100.0,15.491107540559502
100.0,54.26059959040424
100.0,32.51004305865129
100.0,53.75921378312998
100.0,63.24207132491752
100.0,30.420558466513206
100.0,45.27899022409893
100.0,44.7782020215731
100.0,35.79605487525436
100.0,40.281174336042575
100.0,74.69564042581351
100.0,49.26272382983223
100.0,23.329324592304246
100.0,42.95464980522335
100.0,44.2651743979128
100.0,52.43545557656257
100.0,29.178160728328475
100.0,34.472566502078955
100.0,31.56847274689575
100.0,46.939854465022776
100.0,34.472086613241
100.0,25.48918233235147
100.0,76.85773796740193
100.0,20.197164657050116
100.0,38.455893279359
100.0,39.03835543148029
100.0,23.978319479129176
100.0,24.476331036113056
100.0,59.392079683330174
100.0,30.05664624859795
100.0,57.8802203217758
100.0,59.39184546661087
100.0,32.6436278124639
100.0,54.39420877194291
100.0,25.0588723072706
100.0,36.43099000546419
100.0,33.5270196921993
100.0,45.412538394845114
100.0,19.479071197024698
100.0,40.41512701835009
100.0,45.41230425248664
100.0,45.995102235057246
100.0,25.937439076474618
100.0,62.430805309883695
100.0,42.37340135297066
100.0,81.2728945917658
100.0,42.373579408832775
100.0,50.857599454245765
100.0,41.8755611113674
100.0,48.45124225432823
100.0,69.3875274665542
100.0,30.488036609260764
100.0,44.03589838863714
100.0,33.3915327219505
100.0,70.77934541687969
100.0,58.3115745976376
100.0,19.927146456666378
100.0,37.37545250803566
100.0,34.47167921986397
100.0,35.05333191395589
100.0,23.395890140802443
100.0,44.32773502369561
100.0,31.56792270639833
100.0,56.79978230906845
100.0,44.332033296065624
100.0,31.567391902232814
100.0,53.31376898933646
100.0,27.37957388668463
100.0,35.350400551342105
100.0,39.33420628161196
100.0,21.07469955751538
100.0,42.820219149499394
100.0,33.83856753497983
100.0,48.31582193245211
100.0,25.557645492293716
100.0,33.83861038262619
100.0,37.822260266269595
100.0,58.75832765040375
100.0,46.29085178990625
100.0,24.856629614477953
100.0,55.272485147222014
100.0,25.93715862606258
100.0,34.33625973165079
100.0,31.432655150438567
100.0,55.85509727734861
100.0,23.84269668972242
100.0,44.77878636018392
100.0,32.311354435086734
100.0,50.27509600303858
100.0,41.292943893995464
100.0,15.359644551542962
100.0,53.760584790797814
100.0,23.53128523867235
100.0,35.79743543313157
100.0,35.485453776915726
100.0,30.79924508470838
100.0,39.78134525591519
100.0,57.23102001286238
100.0,21.817610028584443
100.0,26.815514141511585
100.0,33.39124101223276
100.0,30.48672226518573
100.0,52.233162080886046
100.0,18.037284378642813
100.0,31.495167759154807
100.0,28.59565445478288
100.0,19.609196030155637
100.0,31.4994915869133
100.0,42.956431444372384
100.0,63.89233661357697
100.0,20.62566394880264
100.0,35.48369592589785
100.0,56.41917361162536
100.0,17.51996547318196
100.0,58.89413109951691
100.0,59.39135683072653
100.0,47.43281319921072
100.0,38.455520054977406
100.0,35.551530376055545
100.0,47.437157741953456
100.0,21.503644873435487
100.0,28.662931149621112
100.0,26.569708656508574
100.0,17.583174324890102
100.0,45.41139845405711
100.0,32.647551736628934
100.0,61.86634356522825
100.0,22.96673547795897
100.0,33.45765024031008
100.0,54.393112544343154
100.0,22.967321800633474
100.0,33.525584300620416
100.0,24.5391716751798
100.0,78.50312679012308
100.0,33.525584297022256
100.0,30.62160660223404
100.0,19.477650802943877
100.0,17.15914377992486
100.0,31.431604601034547
100.0,22.44992694710463
100.0,43.385450981456636
100.0,34.39912829227442
100.0,52.36279382824623
100.0,43.38540705693782
100.0,34.40346018502383
100.0,52.367119339347326
100.0,20.94121537615502
100.0,17.451784701455207
100.0,31.499638417879098
100.0,22.513153144350312
100.0,14.929095799351876
100.0,25.421513663452625
100.0,66.79630510079032
100.0,50.33677102988546
100.0,38.38764708826229
100.0,59.32307418275999
100.0,50.341126224069676
100.0,61.798115043499706
100.0,32.373110570982824
100.0,29.47369271422243
100.0,31.06621222991345
100.0,15.42589498106169
100.0,35.55153587979801
100.0,18.91510746669852
100.0,21.503638129766667
100.0,36.36160144624177
100.0,20.487134756694154
100.0,48.31538188950822
100.0,59.77216890814802
100.0,57.29276673327818
100.0,31.944149308116597
100.0,39.33342153241532
100.0,57.297080985583385
100.0,24.475343973073738
100.0,22.38161896775308
100.0,30.351709786487362
100.0,27.4431350177283
100.0,18.46592740435419
100.0,30.351474930021727
