Unplanned (%),Unplanned (Time)
100.0,7.294368841347685
100.0,24.46693478228737
100.0,11.88452222965574
100.0,15.692394871530103
100.0,13.099683141619977
100.0,27.1395254535358
100.0,23.656933384459652
100.0,17.14993782758743
100.0,20.620291126304537
100.0,16.434563237326202
100.0,18.027455019764513
100.0,19.33635056928287
100.0,11.205689941709098
100.0,18.593354939092663
100.0,17.580761039240844
100.0,14.923699536437859
100.0,21.495188763633426
100.0,20.482600141663948
100.0,21.696524935219433
100.0,14.608575335573402
100.0,13.595744764264074
100.0,22.643369657980728
100.0,21.630587142240532
100.0,14.542552498703717
100.0,25.545224864347418
100.0,18.457201446036827
100.0,16.20660722050537
100.0,15.756328937922673
100.0,14.743564740110058
100.0,7.655578493010347
100.0,12.020416341273206
100.0,15.690424193924919
100.0,14.677640097801758
100.0,19.60502902686412
100.0,14.18134424165919
100.0,11.504223986552349
100.0,18.907522319245754
100.0,27.569417712342904
100.0,20.481396368618903
100.0,23.453675014644734
100.0,22.441003335104618
100.0,21.428221016113866
100.0,13.664592154063183
100.0,20.931799164330407
100.0,11.639347415426492
100.0,19.468638601769896
100.0,18.029982978049688
100.0,20.616457121241957
100.0,14.340189992508355
100.0,26.490550724284688
100.0,25.477918056906205
100.0,13.528414220179824
100.0,6.440465303814862
100.0,17.692399794026482
100.0,23.78770297960331
100.0,14.993940795944525
100.0,25.745335879929673
100.0,10.825713362674954
100.0,16.69877219251661
100.0,17.965053159961943
100.0,12.65041628466567
100.0,18.523348734388822
100.0,16.951580530025893
100.0,15.552088902136527
100.0,12.293861208420058
100.0,12.58096729095419
100.0,19.922693484244583
100.0,4.750125227979618
100.0,21.06877536336279
100.0,10.692428161951863
100.0,16.565679454797582
100.0,7.721224719531933
100.0,14.251500928841216
100.0,9.67885803681213
100.0,16.698649739404736
100.0,6.707759932093553
100.0,12.580964256536063
100.0,12.650060076311714
100.0,18.52331109514656
100.0,14.607692026276679
100.0,16.20914068001383
100.0,11.636491377011563
100.0,18.166780420151657
100.0,8.665394662002754
100.0,14.538598685638355
100.0,10.62302942926441
100.0,14.405376015074825
100.0,16.56532394750698
100.0,13.035453030198461
100.0,13.594124755681019
100.0,20.12442019138442
100.0,15.55175814700802
100.0,21.13789835400273
100.0,12.580664246164549
100.0,12.378445992516863
100.0,18.522955928709827
100.0,21.068426928933924
100.0,20.48058786511447
100.0,15.34956459719132
100.0,11.43411400707595
100.0,7.518523257776239
100.0,8.463009587449756
100.0,4.54799859762316
100.0,10.420644285620995
100.0,22.438219876890546
100.0,6.372104955304688
100.0,13.391747321039999
100.0,6.57394552828574
100.0,5.071956324113681
100.0,12.378278985330509
100.0,5.560454666814711
100.0,8.531585108404155
100.0,14.335913708880035
100.0,13.036301034505186
100.0,7.651769290321504
100.0,26.751362738722964
100.0,8.59710920439949
100.0,13.794181583539153
100.0,5.343319198451621
100.0,4.54533264828184
100.0,4.612799619734155
100.0,8.312648629465567
100.0,15.266038598685856
100.0,12.782545786525567
100.0,17.641777028632486
100.0,5.82878115583596
100.0,12.511638072362453
100.0,4.680123612492152
100.0,5.557846319602778
100.0,5.625287276987095
100.0,16.562863140294606
100.0,10.203139790960508
100.0,10.810402345571447
100.0,6.503562848946493
100.0,4.93859587103978
100.0,14.7943112056128
100.0,5.422157485192627
100.0,5.759985044344745
100.0,5.816685260303483
100.0,14.050741392580937
100.0,8.664802665152362
100.0,18.250114662885426
100.0,5.883768834343252
100.0,14.469298468761364
100.0,9.73141542305161
100.0,10.418095736274664
100.0,5.951565689556748
100.0,3.92691029283581
100.0,12.51088662365691
100.0,6.692673248655972
100.0,10.284732809050185
100.0,19.0472002483103
100.0,15.481819555278392
100.0,4.668519591858703
100.0,5.355207150838322
100.0,6.23296237193566
100.0,5.489938319126899
100.0,7.444924314948692
100.0,5.681052255226088
100.0,5.817174837763333
100.0,5.95197331716912
100.0,5.007879439128206
100.0,4.062198136634768
100.0,3.927766338927014
100.0,4.813262110022443
100.0,2.5857292613336806
100.0,8.527068997547476
100.0,4.409041746470498
100.0,7.4469677040889115
100.0,6.36602354471493
100.0,4.940453484950996
100.0,3.995264575052801
100.0,3.8603542805356947
100.0,6.0213913971631134
100.0,5.285927413382697
100.0,4.94129679533044
99.38271604938271,50.0
99.38271604938271,50.0
99.38271604938271,50.0
100.0,5.817738306726678
100.0,2.7802549459250465
100.0,4.737643384801956
100.0,3.996116011729225
100.0,6.16324703201029
100.0,2.9160481979522914
99.38271604938271,50.0
