Unplanned (%),Unplanned (Time)
100.0,34.47262344210986
100.0,41.428742244934966
100.0,47.437770531823375
100.0,23.66603570270542
100.0,18.91108692352735
100.0,49.32968702678068
100.0,24.539063733589806
100.0,55.33923703968374
100.0,16.00587165828184
100.0,50.27557199096597
100.0,26.499010507611793
100.0,32.440534657882466
100.0,33.323238239815716
100.0,17.83363969240352
100.0,28.232400115834597
100.0,58.4425373521891
100.0,28.59150596667516
100.0,25.75030603376721
100.0,18.040854398788113
100.0,41.94497693273074
100.0,26.952489586018196
100.0,30.417726309164493
100.0,16.012971610360776
100.0,43.90488978434032
100.0,25.62096491779683
100.0,26.497873254071667
100.0,23.661114992627706
100.0,15.942647339925696
100.0,27.580994026580807
100.0,29.54003881055741
100.0,39.783958220467085
100.0,40.54639024376029
100.0,56.2771069562127
100.0,26.818751283140926
100.0,17.515329957741226
100.0,39.329363097319735
100.0,24.336804743687324
100.0,43.2492261137464
100.0,26.296803488332188
100.0,23.460313261201204
100.0,22.310149355293724
100.0,17.381031109556805
100.0,22.243325223758692
100.0,46.065952028698554
100.0,24.538002315399538
100.0,13.990425389259293
100.0,21.69993611387235
100.0,20.55203058119449
100.0,13.991773395528448
100.0,23.524828436922697
100.0,22.376961964483066
100.0,40.27336170413915
100.0,19.5388831305552
100.0,18.390979293946376
100.0,17.904009704090267
100.0,9.93644730151456
100.0,9.609942458152963
100.0,8.928192732798403
100.0,27.44164706839561
100.0,23.455723375896437
100.0,28.381210466794894
100.0,16.364498690101378
100.0,9.407081457250463
100.0,14.337192514666887
100.0,6.76697209151706
