Unplanned (%),Unplanned (Time)
100.0,10.537944768765428
100.0,19.56185459002381
100.0,17.107698441084942
100.0,10.037240430447547
100.0,11.47967954586551
100.0,14.010396182233473
100.0,9.969448065620728
100.0,11.479907497983483
100.0,10.912853777590486
100.0,11.411850572227511
100.0,6.697756276232176
100.0,21.648444627297327
100.0,12.690982390320672
100.0,6.132422703110926
100.0,13.56630534530315
100.0,11.18384267810816
100.0,8.085830229162454
100.0,13.565961430890198
100.0,11.614014064776319
100.0,4.672784981021447
100.0,10.670497972608981
100.0,5.324213830479004
100.0,15.586759114287512
100.0,10.106390971923403
100.0,7.571773694765822
100.0,14.643301083527476
100.0,8.08538181647926
100.0,13.56597366696316
100.0,12.48926299875977
100.0,7.008009456244571
100.0,15.586801741200068
100.0,7.008435224238774
100.0,7.007931653334073
100.0,14.079715426438021
100.0,6.1952640054239465
100.0,14.01122151041926
100.0,8.960897217500984
100.0,9.028359537167338
100.0,14.011536171546561
100.0,13.566256204898691
100.0,9.028343776038692
100.0,9.971726124837918
100.0,12.054779978431979
100.0,8.961176464159387
100.0,14.441394853826353
100.0,13.136284251550602
100.0,7.008000389552778
100.0,14.441394848064283
100.0,10.03871955649669
100.0,6.198720316638889
100.0,10.913420064986562
100.0,14.509859668299201
100.0,6.199530767270949
100.0,18.05252950966882
100.0,10.468580491502975
100.0,6.49430847896184
100.0,12.420854695142362
100.0,12.059296536626944
100.0,4.475346870739294
100.0,6.6296603370173965
100.0,8.961070460110427
100.0,14.441398638018217
100.0,14.079989947915312
100.0,11.184091098334966
100.0,9.658750607436968
100.0,8.086710681029665
100.0,14.350733340516237
100.0,7.145029337524757
100.0,5.819527127719791
100.0,4.810380889207257
100.0,13.565464890798784
100.0,14.147352415762512
100.0,14.574531815650566
100.0,12.621992746474767
100.0,11.049952978691099
100.0,10.1751961032703
100.0,8.58071812376383
100.0,4.741482926542986
100.0,8.153776102913252
100.0,11.544241350055545
100.0,14.012880763639235
100.0,9.09718840001133
100.0,14.641800398898367
100.0,14.013195271855961
100.0,6.829871389585452
100.0,11.543954266491644
100.0,8.648044386398993
100.0,11.117018633410485
100.0,8.221130124133715
100.0,7.007902759600058
100.0,12.060424681912789
100.0,14.507500580347651
100.0,11.61162847641089
100.0,12.060578275639989
100.0,13.563980344535787
100.0,6.268761648110625
100.0,10.039187964371585
100.0,6.763266259320647
100.0,9.971485263721089
100.0,12.752099952763658
100.0,8.086804053377698
100.0,14.574770852719976
100.0,4.674621319625034
100.0,13.071253474164466
100.0,8.020501748086263
100.0,13.002449128842153
100.0,7.008881378599907
100.0,14.440654102586516
100.0,17.9869460824186
100.0,11.050064156509444
100.0,13.49694272678536
100.0,5.548794745078137
100.0,11.993546390201574
100.0,9.45586892667772
100.0,12.487860564012175
100.0,9.972123855215926
100.0,7.076238158114005
100.0,11.544435105108183
100.0,9.97241608098677
100.0,5.752584213618252
100.0,10.600961052721226
100.0,18.054462083385797
100.0,12.060968918727777
100.0,18.928971349531665
100.0,12.553965813849224
100.0,7.883485744587257
100.0,14.507677249709651
100.0,12.935658418252292
100.0,7.885048057987825
100.0,9.523135820110625
100.0,13.87892823670603
100.0,11.926356570779038
100.0,13.429912170002384
100.0,12.486393680659896
100.0,6.492839381672373
100.0,11.878939810719572
100.0,10.244113834621169
100.0,14.639960327035833
100.0,13.630507512922627
100.0,14.149821514883703
100.0,8.155975396020764
100.0,12.687083894491773
100.0,13.831987996433645
100.0,12.197133814210835
100.0,6.626843652993518
100.0,8.088193424608473
100.0,13.630892517840788
100.0,6.828591557616899
100.0,10.599119736657476
100.0,12.687464704985407
100.0,6.624261372238819
100.0,14.640112004877153
100.0,12.687177344866793
100.0,8.58021360039618
100.0,7.56940319537
100.0,6.828907054730683
100.0,10.109005885270914
100.0,6.626555155725533
100.0,6.559261743884098
100.0,13.83212460674339
100.0,9.09949827765427
100.0,12.552250609194758
100.0,13.071537049285569
100.0,10.533240858536377
100.0,7.637111586645093
100.0,14.640492530826192
100.0,10.532798877483321
100.0,10.109142481496574
100.0,14.640164198616839
100.0,8.6464651240217
100.0,11.05252652506177
100.0,6.000554358954594
100.0,7.569222297406957
100.0,12.486268120663217
100.0,6.000648111832835
100.0,8.512293142812327
100.0,11.542827272029966
100.0,14.50516124869428
100.0,8.511300723072141
100.0,10.59948505211979
100.0,9.590130164491308
100.0,6.4922377290169795
100.0,7.953450651897917
100.0,8.017053723195938
100.0,7.010363533885799
100.0,10.464321576324016
100.0,6.49162103682235
100.0,5.75040807418867
100.0,10.46432161052647
100.0,18.122354184088845
100.0,11.543148812222917
100.0,7.077962158279804
100.0,13.495854891814226
100.0,9.969825717671876
100.0,8.021367307601297
100.0,8.511476101130382
100.0,14.958582955272291
100.0,7.698911796604074
100.0,6.694093540299734
100.0,16.97771332046212
100.0,13.496167473769955
100.0,6.424636482523843
100.0,13.880023966254779
100.0,11.922838627056251
100.0,6.068709534452523
100.0,10.464496550430626
100.0,16.911611200785185
100.0,7.502298182038449
100.0,5.9330567051953125
100.0,9.974395114560567
100.0,7.0783178882906945
100.0,10.91774985031809
100.0,4.923931333587743
100.0,12.417517085507777
100.0,10.398520919473635
100.0,6.875817269335266
100.0,11.927422901677511
100.0,6.8757789632695605
100.0,10.464657148604317
100.0,12.870780607943182
100.0,9.386136645107465
100.0,12.417685242199235
100.0,16.237596775918494
100.0,8.781079708709804
100.0,9.925891646461967
100.0,13.27524473293412
100.0,9.167366074971724
100.0,11.676084274059074
100.0,13.69613225706037
100.0,12.686020452987524
100.0,12.198447046434502
100.0,8.712095400873507
100.0,10.799434268173032
100.0,9.784928613375765
100.0,10.666066075343577
100.0,12.753662380221584
100.0,7.7026428577434265
100.0,10.2451954022153
100.0,8.712591832499943
100.0,8.64483311183661
100.0,11.188614715800671
100.0,11.12149652463133
100.0,7.702048863056909
100.0,7.632618098799213
100.0,5.6825570961825695
100.0,3.931041334518299
100.0,7.63473331973691
100.0,6.624862175990451
100.0,5.6146424220512845
100.0,8.158270386266285
100.0,5.681663382092037
100.0,5.614475960336204
100.0,5.614351111298495
100.0,11.052777132238612
100.0,14.083561783689513
100.0,5.61288638250831
100.0,8.644907248935324
100.0,13.56124509575793
100.0,9.653804767030648
100.0,9.587013060333623
100.0,8.577593061125416
100.0,6.827619158546909
100.0,10.5978361037225
100.0,10.531164961662707
100.0,13.073650097043798
100.0,14.638814253001192
100.0,11.053546939225209
100.0,11.607873763231089
100.0,10.597744659879721
100.0,9.58757255079456
100.0,9.52114591778324
100.0,11.608742466304363
100.0,7.500932948586678
100.0,10.986374486538576
100.0,8.509947020897442
