Unplanned (%),Unplanned (Time)
100.0,12.125690886146169
100.0,9.591556185647756
100.0,10.670722549852048
100.0,10.106973146173415
100.0,11.544573181113137
100.0,12.060002951646712
100.0,6.496979662738484
100.0,6.065173057931829
100.0,14.57675303708103
100.0,8.018212862116563
100.0,13.497590183035673
100.0,14.013032778279955
100.0,5.124065330573993
100.0,14.511261382880496
100.0,13.432110870672199
100.0,5.184674071951875
100.0,11.544947592035381
100.0,6.69599574208015
100.0,13.497974072984087
100.0,10.800951107929178
100.0,5.682912259017037
100.0,6.760337043059259
100.0,4.873198022443994
100.0,5.946133659295485
100.0,6.136968554162476
100.0,9.228366290425429
100.0,6.625074660139318
100.0,6.626261698995474
100.0,9.858431223573692
100.0,10.0425987953006
100.0,12.61782046257507
100.0,10.597503513668183
100.0,11.674838191060868
100.0,6.559581132970509
100.0,7.01063774208206
100.0,6.761776897266355
100.0,11.120157774995636
100.0,9.520880611250915
100.0,7.5005740859132874
100.0,9.65452047742301
100.0,9.520445098507823
100.0,8.966277133842048
100.0,16.977741956721736
100.0,13.42889055474633
100.0,14.50617661368948
100.0,10.46451317994573
100.0,7.500966592474861
100.0,6.424091488302465
100.0,10.986862843251389
100.0,8.966547139749757
100.0,6.0031145344708685
100.0,12.485886741827223
100.0,10.599105830112789
100.0,17.922100172246957
100.0,10.394890113388692
100.0,7.431310885596389
100.0,14.436140077540983
100.0,9.840474853595463
100.0,9.318081675464237
100.0,12.821252507926191
100.0,8.159955447338774
100.0,8.710549548938229
100.0,7.765782618509503
100.0,3.725501638430671
100.0,10.046964216743866
100.0,6.072061237638207
100.0,8.508609927252905
100.0,5.6758283580428355
100.0,2.2338893931977313
100.0,8.573983931295984
100.0,3.244430603592708
100.0,2.164483436316817
100.0,2.713598777013727
100.0,5.9365492535024424
100.0,7.823129102225416
100.0,2.648001220496574
100.0,3.388600304223067
100.0,3.6580111438530554
100.0,3.454392974364803
100.0,2.7139203967372105
100.0,2.034136714812234
100.0,3.783776308602951
