Unplanned (%),Unplanned (Time)
100.0,9.61275931398294
100.0,10.697491799293982
100.0,18.392838389212894
100.0,22.076767810586702
100.0,23.15237891710778
100.0,24.467971870975624
100.0,22.00885504541293
100.0,14.544552478292928
100.0,15.620163933566737
100.0,23.320206969153322
100.0,25.25003636980384
100.0,13.59868334993692
100.0,23.584623679185867
100.0,24.66919562488396
100.0,25.74920176275098
100.0,13.800554962919156
100.0,16.273395324346644
100.0,17.888637866025395
100.0,21.87033174563138
100.0,22.95485719513391
100.0,20.75394276346721
100.0,26.128320588072544
100.0,21.13300071930148
100.0,17.580486741214305
100.0,18.66047700549685
100.0,13.665553820294768
100.0,11.138128932436157
100.0,17.445457740409733
100.0,18.904589120248023
100.0,16.703635565475754
100.0,24.39911964884543
100.0,18.525443814019027
100.0,13.530179722060417
100.0,14.61017001437346
100.0,19.984597999194975
100.0,21.06472116769273
100.0,16.069386615376622
100.0,19.403858240853147
100.0,20.483908451237614
100.0,21.56395184935153
100.0,9.615255457394989
100.0,18.16290766649648
100.0,13.167647541750451
100.0,16.568632200641158
100.0,17.648587386030915
100.0,12.653365435765267
100.0,14.78765936698398
100.0,14.475136912734492
100.0,20.120981895570985
100.0,14.854284549368092
100.0,24.602280980670567
100.0,17.0144165753505
100.0,20.348886556161794
100.0,21.428801823871748
100.0,16.43360396268346
100.0,21.74106247247293
100.0,13.032559354983379
100.0,14.112600455297764
100.0,27.302492291744016
100.0,11.438339100566944
100.0,18.905861352431202
100.0,19.98593957986124
100.0,15.62244063923493
100.0,26.490933968936005
100.0,23.90202747580236
100.0,12.291296974942753
100.0,7.6558552500412045
100.0,14.924721654380857
100.0,19.60404347368279
100.0,27.570773797326552
100.0,16.499968686054213
100.0,25.859259815027166
100.0,11.706701620800034
100.0,18.164240012238416
100.0,23.654925026626945
100.0,14.608503243482824
100.0,15.262264911693332
100.0,16.877721798760476
100.0,14.248449460935717
100.0,10.761967701083414
100.0,21.630587149010463
100.0,12.584167464556527
100.0,12.966347845689075
100.0,24.53245400875972
100.0,15.05974437441081
100.0,10.49051113933595
100.0,11.139791677840579
100.0,16.63502945553773
100.0,21.42807401435108
100.0,20.998913459817626
100.0,19.536907054403333
100.0,13.84410263819295
100.0,12.7191932271058
100.0,15.937330763155868
100.0,20.61669610325484
100.0,9.541335455715208
100.0,17.512551753285198
100.0,12.516997813709006
100.0,15.80105074594662
100.0,25.792139571817987
100.0,12.516997784902072
100.0,13.596865161781631
100.0,16.8148496033308
100.0,21.494156818489618
100.0,16.49861692791301
100.0,18.390142795098818
100.0,22.643194381490392
100.0,16.138576190362848
100.0,20.054351686742592
100.0,25.5450369898173
100.0,20.549488499406632
100.0,17.152392674938934
100.0,18.767875205757974
100.0,13.776674049362441
100.0,6.576807795102593
100.0,17.445276864071353
100.0,18.52514032006382
100.0,14.856460031835232
100.0,26.422566337303078
100.0,20.729698265117985
100.0,12.380625574534433
100.0,10.558603580340948
100.0,17.827458744707684
100.0,7.454329729496666
100.0,22.889024419262558
100.0,19.402662886656653
100.0,15.733916679076817
100.0,14.609304936500765
100.0,21.067000101374514
100.0,22.506734770447512
100.0,11.435932720019167
100.0,12.089533963630775
100.0,26.55763923805779
100.0,23.38427024219252
100.0,18.38873071969883
100.0,8.801644446498797
100.0,19.66995313937508
100.0,9.255809745008357
100.0,13.662767648232826
100.0,14.742871573114098
100.0,25.61083599925948
100.0,7.973239547087905
100.0,17.644566607633298
100.0,9.746719471062361
100.0,21.00054927925141
100.0,25.67921455899884
100.0,14.608244945168726
100.0,12.023132833840728
100.0,22.891406273209117
100.0,11.4349706587222
100.0,20.61503406728809
100.0,16.276278427950626
100.0,14.99375537824132
100.0,12.89993881043632
100.0,23.228192562644676
100.0,12.583007130277997
100.0,15.687679755562591
100.0,26.5559899314617
100.0,19.04365662866551
100.0,12.51446625572735
100.0,11.888697521273102
100.0,27.63545817005919
100.0,10.760384698824895
100.0,21.628667697156075
100.0,13.845020299763888
100.0,7.5872510836740155
100.0,15.553071357039816
100.0,16.632835093607223
100.0,17.221430534468208
100.0,8.66662886900059
100.0,19.534937588178646
100.0,24.168827785159863
100.0,13.528063288797316
100.0,11.705675909000208
100.0,21.811279899976274
100.0,13.52775375078749
100.0,8.532377423787361
100.0,11.635984046672302
100.0,7.838218266680903
100.0,17.509545522878405
100.0,16.072673533441492
100.0,20.865526576257153
100.0,25.544198294534873
100.0,25.475814063227283
100.0,11.888117065883785
100.0,6.5069039566328355
100.0,9.611697966195127
100.0,20.480012705414396
100.0,12.311520642258598
100.0,14.47322220162375
100.0,12.764922664889767
100.0,23.093169528794157
100.0,11.145440210725324
100.0,15.552657621253044
100.0,26.420967915437913
100.0,14.85873401667868
100.0,12.37945067455324
100.0,10.552241512380926
100.0,12.447882443169805
100.0,10.625361846373483
100.0,21.49364494327248
100.0,18.9086408332286
100.0,7.452251098067558
100.0,15.418055250403624
100.0,27.500436766775902
100.0,17.086408859806053
100.0,8.531613288818091
100.0,13.710035681233462
100.0,18.38870282698552
100.0,16.497812823007926
100.0,15.060901138945324
100.0,19.39992202541934
100.0,17.5727735427258
100.0,7.703196970482523
100.0,15.937650594373448
100.0,20.730503862967883
100.0,19.26552964755646
100.0,11.753101292023125
100.0,17.374524439827514
100.0,9.476676468721655
100.0,16.00593798494095
