Unplanned (%),Unplanned (Time)
100.0,24.170747105079805
100.0,20.25456166789741
100.0,23.968220055529816
100.0,23.22573912154759
100.0,27.57268937822933
100.0,27.370277702867224
100.0,22.820703629614307
100.0,24.39909402821925
100.0,23.65658172910955
100.0,23.08980530443558
100.0,27.748498717964292
100.0,13.462813531526052
100.0,26.803496821688658
100.0,14.674624763336539
100.0,27.772968004182566
100.0,24.667697941757176
100.0,8.735546697836805
100.0,17.8948657676928
100.0,14.74093067647404
100.0,21.27160945697839
100.0,20.68271113668045
100.0,15.48720253197861
100.0,14.046134890262733
100.0,20.189321479699178
100.0,11.773550113587639
100.0,27.434386237643324
100.0,11.638300754816493
100.0,17.577562601600693
100.0,20.547523376965927
100.0,8.850497389382175
100.0,23.15952323196022
100.0,13.978845483967765
100.0,21.360115795411865
100.0,20.797738742375984
100.0,17.15251888436957
100.0,17.646441808253936
100.0,23.580993168660694
100.0,20.480337466155
100.0,17.37511319264912
100.0,19.91461534231321
100.0,14.60930487846324
100.0,20.61191695192765
100.0,17.51119350502816
100.0,14.40598468549257
100.0,11.367511376660207
100.0,14.723347483716609
100.0,11.078156991324214
100.0,13.527191393266886
100.0,15.398690791854051
100.0,8.733335824712036
100.0,8.176769703613495
100.0,16.83412265597765
100.0,7.922075795000035
100.0,8.987669748177106
100.0,3.871959879517153
100.0,6.356378990576458
100.0,10.946626008533983
100.0,8.733497380749514
100.0,12.783765453827327
100.0,10.758630926726806
100.0,20.613116976878842
100.0,12.512651989858416
100.0,4.412094276994085
100.0,10.553832398205902
100.0,11.431146301603901
100.0,7.233875068820151
100.0,7.0287796213210525
100.0,11.079129883514236
100.0,7.585689670689513
100.0,8.462371133432766
100.0,9.33980782889249
100.0,7.314685727332581
100.0,7.380819374163437
100.0,11.431064098063889
100.0,7.773881031308067
100.0,11.636235548965892
100.0,17.691312461950197
100.0,26.35204405794258
100.0,17.4402885960267
100.0,15.415228689577626
100.0,10.217112464727593
100.0,5.748738054867511
100.0,6.086139805404943
100.0,6.2333205095336695
100.0,11.36511334428117
100.0,4.938462552181157
100.0,15.477018513034318
100.0,10.75837873236228
100.0,11.632875152771296
100.0,9.675167940907976
100.0,4.81485052687412
100.0,2.788807541711308
100.0,9.538871102921458
100.0,15.548087749589872
100.0,4.3420382862941205
100.0,5.556505612373866
100.0,3.9272726824967363
100.0,5.953529435885938
100.0,2.3836341907072107
99.38271604938271,50.0
99.38271604938271,50.0
100.0,10.214959868338935
100.0,5.610208197487118
100.0,12.90549533525279
100.0,6.231292907636342
100.0,3.793376872732546
100.0,5.218504499376123
99.38271604938271,50.0
99.38271604938271,50.0
