Unplanned (%),Unplanned (Time)
100.0,28.975680823980117
100.0,40.924507463659054
100.0,66.34863352618756
100.0,88.23034603133347
100.0,34.472412600814394
100.0,27.382372647498425
100.0,40.348163169150645
100.0,25.864432898806978
100.0,50.27627767635972
100.0,19.345967188786215
100.0,26.435726010955545
100.0,62.22912563719866
100.0,28.596148035832826
100.0,54.909015121558916
100.0,50.409776813925504
100.0,35.483489425141336
100.0,34.47042712413611
100.0,33.45736501215793
100.0,17.02438969294235
100.0,21.503751342344987
100.0,14.998393457542118
100.0,82.80076711321321
100.0,48.383804814074324
100.0,47.37073988613529
100.0,62.362167776178694
100.0,24.543464477867996
100.0,60.336042662605564
100.0,14.68210727082941
100.0,12.970817307573506
100.0,30.41793468106303
100.0,46.35767508767846
100.0,48.830620980495176
100.0,44.33174506187324
100.0,59.32298027058061
100.0,58.30991799758348
100.0,57.296855846063366
100.0,35.47829592787164
100.0,34.46530636645085
100.0,33.452292758811126
100.0,33.83899965934148
100.0,32.8259702742175
100.0,31.81294090904337
100.0,86.20165878271902
100.0,25.352872443199793
100.0,24.339811450907867
100.0,26.365867821668598
100.0,31.43069920623419
100.0,48.761104982711615
100.0,40.27928826777162
100.0,23.327345283911942
100.0,51.421902219029825
100.0,47.748084896766365
100.0,46.735069956454154
100.0,45.72644837821711
100.0,36.76430766852861
100.0,16.706570361087557
100.0,32.6444980939986
100.0,19.812005344641758
100.0,59.58990150465429
100.0,29.048434652322026
100.0,45.47707165096176
100.0,31.497158436705732
100.0,42.50004191309439
100.0,28.52499240769426
100.0,43.65281582363309
100.0,25.552356857329805
100.0,31.006584619374934
100.0,26.70050823367186
100.0,17.518289026671862
100.0,32.64539696541125
100.0,36.427659096803936
100.0,23.59053333103145
100.0,33.450489161876156
100.0,34.9226674044169
100.0,19.998926534805694
100.0,35.9369122156589
100.0,21.952747157819214
100.0,22.447742380570777
100.0,38.38566677609517
100.0,23.595987201749423
100.0,28.525293625604807
100.0,14.540984306619166
100.0,30.47899989628588
100.0,17.65122279857855
100.0,27.511171734069062
100.0,11.43860501865279
100.0,33.456071595959024
100.0,43.31604050782505
100.0,29.336689248444756
100.0,40.33896452231539
100.0,41.81117475596393
100.0,57.74910109591235
100.0,42.82538971379501
100.0,26.363394664381346
100.0,24.539700413864075
100.0,21.43479570083485
100.0,30.479900099969214
100.0,16.504572997321343
100.0,21.429449254004247
100.0,31.29426985023207
100.0,23.392196807127686
100.0,60.72152589442825
100.0,44.25978676107246
100.0,49.71386720390216
100.0,23.258590008475288
100.0,21.430347532612465
100.0,33.25230476878191
100.0,64.63760869050972
100.0,35.73435833723758
100.0,25.3455208095675
100.0,41.28817907937851
100.0,38.182174202337045
100.0,21.23072545049721
100.0,21.63658211281935
100.0,7.655505083188309
100.0,12.098467468815139
100.0,14.678717202296356
100.0,25.066004549386733
100.0,21.56641623720125
100.0,27.576209958218747
100.0,6.089523436672489
100.0,14.746255563540949
100.0,16.014758869372304
100.0,22.580185744006318
100.0,26.01117615500259
100.0,28.589849534004493
100.0,29.46776226968256
100.0,13.040906069613575
100.0,17.71584369505057
100.0,13.991009658955313
100.0,22.647715907652305
100.0,23.916218968591018
100.0,17.906209927253947
100.0,29.530838394967926
100.0,30.413474158173102
100.0,5.629176407001412
100.0,18.661518851901597
100.0,19.53952216333315
100.0,19.60246004922139
100.0,24.46668799487544
100.0,55.26698561415822
100.0,25.80767837477429
100.0,15.881252845529353
100.0,14.47503615328868
100.0,12.842031120603599
100.0,26.562982409762522
100.0,27.440895793863533
100.0,28.318834487434803
100.0,26.294827309735847
100.0,15.48858748009249
100.0,10.2893302009678
100.0,19.79834772762324
100.0,16.2987702841489
100.0,20.74351808488073
100.0,22.30856368946155
100.0,13.787716388571816
100.0,22.44370534704479
100.0,14.73229117254457
100.0,24.263189539527094
100.0,12.44820089532837
100.0,14.204062880587859
100.0,6.8421471463130095
100.0,23.65842153344544
100.0,22.712914153395324
100.0,13.594970698265927
100.0,11.222939316650868
100.0,28.655891730572385
100.0,21.63238126745259
100.0,27.575365541329585
100.0,13.988147053491783
100.0,20.551848407152917
100.0,26.494839456295
100.0,9.408281531011609
100.0,6.969076718660718
100.0,12.907604538470485
100.0,15.485928213741248
100.0,10.950005657522684
100.0,8.461213511929223
100.0,7.515755044753565
100.0,13.91974067418734
100.0,8.327776147882199
100.0,18.255690136943866
100.0,8.462385694714966
100.0,15.215765614885173
100.0,17.639094945765994
100.0,4.477000256544803
