Unplanned (%),Unplanned (Time)
100.0,10.94230293902154
100.0,24.168996896292708
100.0,13.59770402010154
100.0,17.512962495035463
100.0,12.899941976375173
100.0,14.857581033667442
100.0,10.625770828416945
100.0,25.41344913912867
100.0,19.470591747157467
100.0,21.42822101077678
100.0,12.583409611077373
100.0,14.541048372474826
100.0,16.072700699182224
100.0,16.698983340033276
100.0,11.837010465956308
100.0,22.571824623398403
100.0,14.9291733250653
100.0,6.896065418845902
100.0,4.130485129238102
100.0,5.075285753183495
100.0,11.36547660799544
100.0,11.146884776693032
100.0,20.411502080347187
100.0,7.377570459622731
100.0,6.153593131514988
100.0,10.351647412967187
100.0,5.489323061793935
100.0,3.0504955808146876
100.0,5.286656922659445
100.0,6.3029994027045255
100.0,12.02651830674074
100.0,6.231558366163345
100.0,11.159586593705336
100.0,4.738086310728472
