Run_Num,Per_Weight,Time_Weight,Cost_Weight,Gen,Pop,Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time [days],Cost,
0,0.5,-0.3871428571428572,-0.11285714285714277,0,45,588,84,32,5,8,7,99.0835707502374,15.0,15.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,0,46,583,97,93,0,8,6,93.18613485280153,15.0,14.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,0,47,622,80,130,7,8,2,96.45299145299147,15.0,10.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,0,48,627,83,89,1,6,6,98.61823361823363,15.0,12.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,0,49,626,88,55,25,10,10,99.85754985754986,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,0,604,94,82,27,5,4,99.66286799620133,15.0,9.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,1,622,95,128,23,11,10,99.99525166191833,15.0,21.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,2,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,3,628,92,135,10,3,3,98.17188983855651,15.0,6.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,4,612,91,66,8,10,2,98.53751187084522,15.0,12.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,5,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,6,627,98,96,4,11,3,98.8698955365622,15.0,14.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,7,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,8,626,96,102,1,10,8,99.89553656220323,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,9,621,94,53,27,11,10,99.92402659069326,15.0,21.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,10,621,96,102,1,11,11,100.0,0.6337499328633884,22.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,11,622,95,128,23,11,8,99.98100664767333,15.0,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,12,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,13,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,14,628,94,53,25,10,10,99.98100664767333,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,15,626,91,131,27,7,7,99.91452991452991,15.0,14.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,16,600,91,103,12,10,7,99.985754985755,15.0,17.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,17,588,95,140,23,4,4,99.67236467236468,15.0,8.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,18,621,96,102,1,11,8,100.0,0.8641293085636745,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,19,621,96,102,1,11,8,100.0,0.8641293085636745,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,20,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,21,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,22,597,94,139,13,10,9,99.99050332383665,15.0,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,23,626,91,53,27,9,10,99.98100664767333,15.0,259.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,24,597,81,139,20,9,9,97.7730294396961,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,25,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,26,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,27,597,91,139,13,9,9,99.99050332383665,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,28,626,83,33,10,10,2,97.22222222222223,15.0,12.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,29,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,30,582,90,139,13,12,11,99.91927825261159,15.0,23.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,31,597,95,128,23,11,11,99.99050332383665,15.0,22.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,32,585,100,42,23,11,7,99.5346628679962,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,33,576,92,128,22,8,6,99.93827160493827,15.0,14.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,34,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,35,582,90,53,14,10,6,99.9335232668566,15.0,16.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,36,626,91,103,12,10,7,99.95726495726497,15.0,17.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,37,600,94,53,27,10,10,99.8670465337132,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,38,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,39,622,95,128,23,11,11,100.0,0.5932646455728756,22.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,40,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,41,575,80,70,17,8,8,97.69705603038936,15.0,16.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,42,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,43,582,83,57,12,12,7,98.75118708452041,15.0,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,44,626,81,110,27,7,3,97.62108262108264,15.0,10.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,45,619,96,53,27,6,6,99.95726495726497,15.0,12.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,46,597,91,139,13,9,9,99.99050332383665,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,47,597,91,139,13,9,9,99.99050332383665,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,48,607,91,139,13,9,1,87.54985754985756,15.0,10.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,1,49,593,94,102,13,5,5,99.43969610636276,15.0,10.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,0,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,1,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,2,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,3,600,89,53,27,4,3,98.51377018043685,15.0,7.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,4,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,5,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,6,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,7,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,8,626,93,67,27,11,8,99.99525166191833,15.0,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,9,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,10,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,11,590,94,90,28,3,3,99.06457739791072,15.0,6.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,12,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,13,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,14,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,15,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,16,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,17,623,99,53,27,4,4,95.88793922127256,15.0,8.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,18,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,19,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,20,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,21,589,90,102,29,3,3,98.58974358974358,15.0,6.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,22,630,94,69,17,10,10,99.76733143399808,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,23,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,24,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,25,604,92,63,12,9,9,99.90503323836658,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,26,618,94,53,4,11,10,99.985754985755,15.0,21.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,27,626,86,145,27,10,10,99.62013295346627,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,28,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,29,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,30,626,82,59,9,6,6,98.25735992402657,15.0,12.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,31,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,32,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,33,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,34,608,94,121,27,12,4,99.87179487179489,15.0,16.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,35,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,36,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,37,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,38,590,85,137,27,9,9,98.39506172839506,15.0,18.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,39,610,94,64,11,10,10,99.61063627730294,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,40,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,41,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,42,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,43,584,88,53,27,11,10,99.84330484330485,15.0,21.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,44,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,45,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,46,624,88,65,27,10,10,99.6201329534663,15.0,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,47,623,94,53,2,11,8,99.99525166191833,15.0,19.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,48,626,94,53,27,10,10,100.0,0.5520851085410864,20.0,
0,0.5,-0.3871428571428572,-0.11285714285714277,2,49,626,99,52,27,10,6,99.82905982905983,15.0,16.0,
