Run_Num,Per_Weight,Time_Weight,Cost_Weight,Gen,Pop,Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time [days],Cost,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,17,581,84,59,23,7,2,97.15099715099716,15.0,9.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,18,618,98,118,20,9,6,99.75783475783476,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,19,619,94,102,0,11,6,92.84900284900284,15.0,17.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,20,611,98,132,17,6,2,97.99145299145299,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,21,584,88,75,9,4,4,99.52516619183285,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,22,622,89,89,14,4,4,99.24026590693258,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,23,581,83,104,23,11,2,96.99905033238367,15.0,13.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,24,595,91,138,16,4,2,97.73504273504273,15.0,6.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,25,592,89,80,4,4,4,99.69610636277302,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,26,582,90,87,21,3,3,98.65147198480531,15.0,6.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,27,591,89,144,21,8,8,99.82431149097815,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,28,620,98,120,12,10,6,99.92877492877493,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,29,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,30,618,86,42,10,10,2,90.79772079772079,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,31,626,82,109,17,8,8,97.80151946818614,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,32,575,82,141,20,3,3,97.54985754985755,15.0,6.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,33,620,90,129,11,9,6,99.9002849002849,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,34,589,82,141,10,7,5,98.12440645773978,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,35,584,98,57,16,5,5,99.6201329534663,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,36,629,89,106,17,10,10,99.92402659069326,15.0,20.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,37,576,80,103,9,5,4,97.41690408357076,15.0,9.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,38,611,90,86,19,7,2,97.86799620132953,15.0,9.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,39,603,86,97,27,9,3,98.59924026590693,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,40,599,88,149,8,4,4,98.67996201329534,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,41,612,85,50,15,7,3,98.35232668566003,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,42,599,89,73,3,4,4,98.51377018043685,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,43,600,95,94,13,9,6,99.94776828110162,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,44,577,98,71,15,4,4,99.75783475783476,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,45,602,81,30,24,11,5,97.30294396961064,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,46,591,86,125,0,7,5,93.19088319088318,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,47,618,92,36,13,6,6,99.99050332383665,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,48,619,93,54,26,9,8,99.87179487179489,15.0,17.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,0,49,611,99,96,13,6,6,99.71509971509973,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,0,577,89,36,7,12,10,99.86229819563152,15.0,22.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,1,618,92,36,13,6,6,99.99050332383665,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,2,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,3,629,98,96,8,10,2,98.77018043684711,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,4,620,90,124,11,9,6,99.89078822412156,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,5,624,96,129,14,6,6,99.99525166191833,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,6,617,83,120,12,5,5,96.19658119658119,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,7,620,96,124,14,10,6,99.55840455840456,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,8,618,92,36,13,6,6,99.99050332383665,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,9,619,92,30,11,6,1,92.73504273504274,15.0,7.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,10,618,96,36,8,12,6,100.0,1.0617760156545486,18.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,11,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,12,618,92,36,14,6,6,99.89553656220323,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,13,624,96,124,13,6,6,99.98100664767333,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,14,593,81,137,1,7,7,96.56220322886989,15.0,14.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,15,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,16,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,17,602,100,94,1,9,9,99.56790123456791,15.0,18.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,18,586,96,31,21,6,6,99.8670465337132,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,19,584,92,120,13,5,2,98.64197530864199,15.0,7.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,20,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,21,625,95,76,18,5,5,99.83855650522318,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,22,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,23,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,24,624,96,112,14,6,8,99.99050332383665,15.0,494.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,25,577,97,124,28,8,6,99.96201329534664,15.0,14.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,26,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,27,619,81,106,28,5,5,97.9059829059829,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,28,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,29,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,30,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,31,618,92,124,14,6,6,99.9002849002849,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,32,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,33,600,95,94,13,9,6,99.94776828110162,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,34,600,96,124,14,9,6,98.81291547958214,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,35,624,95,94,13,6,6,99.97150997150997,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,36,577,97,124,14,8,6,99.99050332383665,15.0,14.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,37,581,91,112,14,12,11,99.89553656220323,15.0,23.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,38,577,97,112,28,8,8,99.985754985755,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,39,579,94,113,16,8,6,99.77207977207976,15.0,14.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,40,618,92,36,13,6,6,99.99050332383665,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,41,603,96,61,2,6,2,98.91737891737893,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,42,604,83,124,0,9,8,92.0607787274454,15.0,17.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,43,619,96,54,26,9,6,99.81481481481482,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,44,618,92,36,13,6,6,99.99050332383665,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,45,618,92,36,13,6,6,99.99050332383665,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,46,600,98,120,13,10,6,99.84805318138652,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,47,620,95,94,12,9,6,99.9335232668566,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,48,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,1,49,623,80,124,14,12,6,97.68755935422602,15.0,18.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,0,624,96,70,17,6,5,99.9002849002849,15.0,11.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,1,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,2,589,95,57,14,8,6,99.9525166191833,15.0,14.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,3,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,4,625,84,51,26,8,4,98.63247863247864,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,5,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,6,582,82,89,15,11,10,98.46628679962012,15.0,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,7,591,88,136,7,11,1,89.89553656220323,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,8,624,97,136,4,11,6,99.48717948717949,15.0,17.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,9,587,96,124,14,6,10,98.18138651471985,15.0,976.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,10,624,97,124,14,11,10,99.94301994301993,15.0,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,11,582,90,80,29,8,8,99.94776828110162,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,12,630,93,95,26,6,6,99.89553656220323,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,13,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,14,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,15,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,16,578,86,127,27,9,8,99.52516619183285,15.0,17.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,17,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,18,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,19,624,88,72,23,11,9,99.51566951566953,15.0,20.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,20,627,96,96,22,4,4,99.57739791073126,15.0,7.999999999999998,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,21,624,92,36,13,6,6,99.92877492877491,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,22,624,84,75,14,6,6,99.06457739791072,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,23,585,94,35,9,11,1,90.67901234567903,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,24,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,25,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,26,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,27,624,91,101,17,12,4,99.80056980056979,15.0,15.999999999999996,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,28,582,98,123,7,3,3,98.94112060778728,15.0,6.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,29,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,30,585,95,103,29,5,5,92.2412155745489,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,31,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,32,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,33,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,34,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,35,627,100,142,18,5,5,99.6201329534663,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,36,595,97,58,13,12,3,99.2165242165242,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,37,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,38,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,39,608,84,86,11,9,6,98.91263057929723,15.0,15.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,40,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,41,629,96,124,20,5,5,99.93827160493827,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,42,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,43,624,96,124,14,6,6,100.0,0.7036505265082414,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,44,616,87,141,0,6,6,83.79392212725546,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,45,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,46,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,47,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,48,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,2,49,620,97,95,22,10,8,99.94301994301993,15.0,18.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,0,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,1,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,2,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,3,605,88,131,10,6,6,99.76258309591644,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,4,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,5,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,6,585,84,133,0,11,10,88.92687559354225,15.0,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,7,587,94,61,17,7,4,99.77682811016145,15.0,11.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,8,576,97,39,29,5,1,94.70560303893637,15.0,6.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,9,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,10,587,80,136,3,6,6,97.52611585944919,15.0,12.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,11,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,12,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,13,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,14,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,15,604,97,42,8,5,5,98.2573599240266,15.0,10.000000000000002,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,16,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,17,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,18,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,19,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,20,576,81,136,11,11,11,98.04843304843305,15.0,22.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,21,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,22,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,23,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,24,599,85,94,13,11,10,99.16429249762582,15.0,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,25,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,26,587,97,66,14,12,7,98.79867046533714,15.0,19.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,27,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,28,608,97,66,12,9,8,99.19278252611585,15.0,17.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,29,584,97,80,26,11,9,99.99525166191833,15.0,20.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,30,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,31,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,32,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,33,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,34,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,35,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,36,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,37,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,38,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,39,590,82,136,4,11,11,98.5517568850902,15.0,22.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,40,606,100,90,8,8,5,84.54890788224121,15.0,13.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,41,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,42,587,90,97,13,11,10,99.98575498575497,15.0,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,43,581,90,136,4,10,4,98.82241215574548,15.0,14.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,44,582,99,136,4,10,3,99.00759734093067,15.0,13.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,45,587,87,143,28,10,10,99.65811965811967,15.0,20.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,46,575,86,52,22,9,9,99.57264957264958,15.0,18.000000000000004,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,47,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,48,603,97,136,16,12,10,100.0,0.6430172384358767,22.0,
0,0.5,-0.11285714285714286,-0.3871428571428571,3,49,587,97,136,4,11,10,100.0,0.5875101622936966,21.0,
