Run_Num,Per_Weight,Time_Weight,Cost_Weight,Gen,Pop,Alt,Inc,Initial_Raan,Delta_Raan,Num_Sats,Num_Planes,Avg_Percentage,Avg_Time [days],Cost,
0,0.5,-0.25,-0.25,1,49,590,97,105,29,7,7,99.98100664767333,15.0,14.0,
0,0.5,-0.25,-0.25,2,0,575,92,129,30,3,3,99.6201329534663,15.0,6.0,
0,0.5,-0.25,-0.25,2,1,575,95,106,6,10,9,100.0,0.9256311327602522,19.0,
0,0.5,-0.25,-0.25,2,2,597,97,54,4,11,9,99.94301994301993,15.0,20.0,
0,0.5,-0.25,-0.25,2,3,597,91,54,26,10,9,99.96201329534664,15.0,19.0,
0,0.5,-0.25,-0.25,2,4,575,95,54,4,10,9,99.7483380816714,15.0,19.0,
0,0.5,-0.25,-0.25,2,5,597,91,106,6,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,6,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,7,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,8,597,97,54,4,11,9,99.94301994301993,15.0,20.0,
0,0.5,-0.25,-0.25,2,9,597,91,54,26,10,9,99.96201329534664,15.0,19.0,
0,0.5,-0.25,-0.25,2,10,597,95,106,4,10,9,100.0,0.6986539674424447,19.0,
0,0.5,-0.25,-0.25,2,11,575,91,54,6,10,9,99.985754985755,15.0,19.0,
0,0.5,-0.25,-0.25,2,12,597,97,54,4,11,9,99.94301994301993,15.0,20.0,
0,0.5,-0.25,-0.25,2,13,597,91,54,26,10,9,99.96201329534664,15.0,19.0,
0,0.5,-0.25,-0.25,2,14,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,15,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,16,597,91,54,4,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,17,608,98,102,26,4,4,99.66286799620134,15.0,8.0,
0,0.5,-0.25,-0.25,2,18,597,91,54,4,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,19,597,91,54,4,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,20,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,21,575,95,106,6,10,9,100.0,0.9256311327602522,19.0,
0,0.5,-0.25,-0.25,2,22,602,91,139,7,10,1,93.11490978157644,15.0,11.0,
0,0.5,-0.25,-0.25,2,23,597,91,54,4,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,24,578,98,109,6,10,2,98.0389363722697,15.0,12.0,
0,0.5,-0.25,-0.25,2,25,597,95,106,4,10,9,100.0,0.6986539674424447,19.0,
0,0.5,-0.25,-0.25,2,26,608,80,54,29,8,8,97.64957264957266,15.0,16.0,
0,0.5,-0.25,-0.25,2,27,597,91,122,30,10,10,99.76258309591641,15.0,20.0,
0,0.5,-0.25,-0.25,2,28,599,97,143,18,4,4,99.67711301044635,15.0,8.0,
0,0.5,-0.25,-0.25,2,29,622,97,54,26,6,6,99.84330484330485,15.0,12.0,
0,0.5,-0.25,-0.25,2,30,575,95,106,6,10,9,100.0,0.9256311327602522,19.0,
0,0.5,-0.25,-0.25,2,31,597,91,54,4,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,32,575,95,106,6,10,9,100.0,0.9256311327602522,19.0,
0,0.5,-0.25,-0.25,2,33,601,96,64,3,8,6,99.8528015194682,15.0,14.0,
0,0.5,-0.25,-0.25,2,34,575,97,106,6,10,9,100.0,0.8866982115732729,19.0,
0,0.5,-0.25,-0.25,2,35,597,95,54,26,11,9,99.985754985755,15.0,20.0,
0,0.5,-0.25,-0.25,2,36,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,37,627,91,95,1,5,5,99.85754985754987,15.0,10.0,
0,0.5,-0.25,-0.25,2,38,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,39,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,40,597,91,54,6,10,9,99.97625830959164,15.0,19.0,
0,0.5,-0.25,-0.25,2,41,575,95,106,4,10,9,99.71984805318138,15.0,19.0,
0,0.5,-0.25,-0.25,2,42,597,91,54,4,10,9,99.99525166191833,15.0,19.0,
0,0.5,-0.25,-0.25,2,43,597,97,54,26,11,9,100.0,0.7954470252036069,20.0,
0,0.5,-0.25,-0.25,2,44,597,91,54,26,11,9,99.96201329534664,15.0,20.0,
0,0.5,-0.25,-0.25,2,45,597,97,54,4,10,9,99.94301994301993,15.0,19.0,
0,0.5,-0.25,-0.25,2,46,597,91,54,26,11,9,99.96201329534664,15.0,20.0,
0,0.5,-0.25,-0.25,2,47,597,97,54,4,10,9,99.94301994301993,15.0,19.0,
0,0.5,-0.25,-0.25,2,48,597,97,54,26,10,9,100.0,0.8004302239384593,19.0,
0,0.5,-0.25,-0.25,2,49,597,91,54,4,11,9,99.99525166191833,15.0,20.0,
